R_Wrist_RotX,R_Wrist_RotY,R_Wrist_RotZ,R_Wrist_RotW,R_IndexMetacarpal_PosX,R_IndexMetacarpal_PosY,R_IndexMetacarpal_PosZ,R_IndexProximal_PosX,R_IndexProximal_PosY,R_IndexProximal_PosZ,R_IndexProximal_RotX,R_IndexProximal_RotY,R_IndexProximal_RotZ,R_IndexProximal_RotW,R_IndexIntermediate_RotX,R_IndexIntermediate_RotY,R_IndexIntermediate_RotZ,R_IndexIntermediate_RotW,R_IndexDistal_RotX,R_IndexDistal_RotY,R_IndexDistal_RotZ,R_IndexDistal_RotW,R_LittleProximal_RotX,R_LittleProximal_RotY,R_LittleProximal_RotZ,R_LittleProximal_RotW,R_LittleIntermediate_RotX,R_LittleIntermediate_RotY,R_LittleIntermediate_RotZ,R_LittleIntermediate_RotW,R_LittleDistal_RotX,R_LittleDistal_RotY,R_LittleDistal_RotZ,R_LittleDistal_RotW,R_MiddleMetacarpal_PosX,R_MiddleMetacarpal_PosY,R_MiddleMetacarpal_PosZ,R_MiddleProximal_PosX,R_MiddleProximal_PosY,R_MiddleProximal_PosZ,R_MiddleProximal_RotX,R_MiddleProximal_RotY,R_MiddleProximal_RotZ,R_MiddleProximal_RotW,R_MiddleIntermediate_RotX,R_MiddleIntermediate_RotY,R_MiddleIntermediate_RotZ,R_MiddleIntermediate_RotW,R_MiddleDistal_RotX,R_MiddleDistal_RotY,R_MiddleDistal_RotZ,R_MiddleDistal_RotW,R_Palm_PosX,R_Palm_PosY,R_Palm_PosZ,R_RingProximal_RotX,R_RingProximal_RotY,R_RingProximal_RotZ,R_RingProximal_RotW,R_RingIntermediate_RotX,R_RingIntermediate_RotY,R_RingIntermediate_RotZ,R_RingIntermediate_RotW,R_RingDistal_RotX,R_RingDistal_RotY,R_RingDistal_RotZ,R_RingDistal_RotW,R_ThumbMetacarpal_PosX,R_ThumbMetacarpal_PosY,R_ThumbMetacarpal_PosZ,R_ThumbMetacarpal_RotX,R_ThumbMetacarpal_RotY,R_ThumbMetacarpal_RotZ,R_ThumbMetacarpal_RotW,R_ThumbProximal_RotX,R_ThumbProximal_RotY,R_ThumbProximal_RotZ,R_ThumbProximal_RotW,Letter
-0.639101,-0.105831,0.037279,0.760894,-0.014603,-0.014706,0.039580,-0.009593,0.007188,0.059050,-0.000553,-0.002532,0.028978,0.999577,0.149800,0.003248,-0.026321,0.988361,0.008830,0.025885,-0.016494,0.999490,0.157284,-0.043393,0.091810,0.982319,0.538809,0.014699,-0.079897,0.838502,0.401854,-0.044731,0.002052,0.914609,0.002051,-0.010327,0.037358,-0.003824,0.007714,0.060913,0.324699,0.042869,-0.020213,0.944629,0.535637,-0.002343,-0.012941,0.844346,0.312952,-0.013142,-0.072077,0.946939,0.000139,-0.006470,0.067814,0.309026,0.054929,-0.068112,0.947020,0.578412,-0.016953,-0.041924,0.814490,0.362735,-0.028989,-0.021352,0.931197,-0.019528,-0.026404,0.039707,0.193241,-0.323065,0.742455,0.554119,0.236086,0.048549,-0.081364,0.967102,D
-0.639613,-0.105537,0.041160,0.760305,-0.014665,-0.014679,0.039571,-0.009532,0.007162,0.059058,-0.000158,-0.002346,0.029001,0.999577,0.149522,0.003256,-0.026320,0.988403,0.008656,0.025888,-0.016494,0.999491,0.148257,-0.048151,0.092309,0.983453,0.553388,0.013724,-0.080804,0.828881,0.415167,-0.044428,0.002094,0.908657,0.001989,-0.010314,0.037350,-0.003763,0.007701,0.060921,0.316218,0.042664,-0.019759,0.947521,0.569737,-0.002825,-0.012906,0.821721,0.336684,-0.014183,-0.074042,0.938595,0.000108,-0.006463,0.067810,0.302323,0.054878,-0.067635,0.949218,0.603634,-0.017854,-0.041941,0.795957,0.377985,-0.028881,-0.022039,0.925099,-0.019651,-0.026352,0.039691,0.190937,-0.323797,0.741501,0.555766,0.254093,0.046727,-0.081023,0.962647,D
-0.640177,-0.107496,0.042059,0.759506,-0.014806,-0.014617,0.039551,-0.009391,0.007100,0.059078,0.000173,-0.001497,0.029059,0.999577,0.149162,0.003266,-0.026320,0.988457,0.008233,0.025895,-0.016492,0.999495,0.139521,-0.052315,0.092664,0.984485,0.566943,0.012803,-0.081634,0.819603,0.428113,-0.044123,0.002134,0.902645,0.001848,-0.010283,0.037329,-0.003621,0.007670,0.060941,0.308998,0.042601,-0.019411,0.949910,0.596709,-0.003212,-0.012862,0.802348,0.357789,-0.015109,-0.075765,0.930601,0.000037,-0.006448,0.067800,0.295634,0.054852,-0.067173,0.951357,0.625327,-0.018631,-0.041922,0.779013,0.392600,-0.028770,-0.022696,0.918979,-0.019933,-0.026228,0.039651,0.186115,-0.325902,0.739155,0.559284,0.271441,0.044948,-0.080667,0.958015,D
-0.640444,-0.109333,0.044153,0.758900,-0.014823,-0.014610,0.039549,-0.009374,0.007093,0.059081,0.000009,-0.001269,0.029067,0.999577,0.149662,0.003252,-0.026320,0.988382,0.008479,0.025891,-0.016493,0.999493,0.133687,-0.057636,0.093129,0.984953,0.574666,0.012272,-0.082101,0.814167,0.446202,-0.043677,0.002190,0.893863,0.001831,-0.010279,0.037327,-0.003604,0.007666,0.060943,0.294819,0.042011,-0.018616,0.954448,0.599761,-0.003256,-0.012856,0.800069,0.365164,-0.015432,-0.076362,0.927678,0.000029,-0.006446,0.067799,0.272569,0.054666,-0.065602,0.958339,0.630670,-0.018823,-0.041912,0.774690,0.406331,-0.028658,-0.023312,0.912979,-0.019968,-0.026213,0.039646,0.184337,-0.325191,0.739096,0.560364,0.272436,0.044845,-0.080646,0.957739,D
-0.640537,-0.110031,0.043980,0.758730,-0.014844,-0.014600,0.039546,-0.009353,0.007083,0.059084,-0.000761,-0.001421,0.029035,0.999577,0.149437,0.003258,-0.026320,0.988416,0.008304,0.025894,-0.016492,0.999494,0.116278,-0.060252,0.093006,0.987015,0.579083,0.011966,-0.082366,0.811009,0.454940,-0.043454,0.002217,0.889458,0.001810,-0.010275,0.037324,-0.003583,0.007662,0.060946,0.271089,0.041652,-0.017500,0.961493,0.606313,-0.003352,-0.012843,0.795115,0.378749,-0.016029,-0.077453,0.922114,0.000018,-0.006444,0.067797,0.262632,0.054280,-0.064881,0.961181,0.644718,-0.019328,-0.041877,0.763028,0.418828,-0.028550,-0.023872,0.907303,-0.020009,-0.026194,0.039640,0.181567,-0.323832,0.739130,0.562007,0.280947,0.043963,-0.080460,0.955334,D
-0.641470,-0.109958,0.046076,0.757828,-0.014869,-0.014589,0.039542,-0.009328,0.007072,0.059088,-0.001169,-0.000620,0.029069,0.999577,0.149929,0.003245,-0.026321,0.988341,0.008471,0.025891,-0.016493,0.999493,0.114167,-0.061144,0.093036,0.987204,0.580016,0.011901,-0.082422,0.810337,0.461462,-0.043284,0.002237,0.886100,0.001785,-0.010269,0.037320,-0.003559,0.007656,0.060950,0.271020,0.040993,-0.017342,0.961544,0.621042,-0.003567,-0.012809,0.783665,0.386714,-0.016378,-0.078087,0.918742,0.000006,-0.006441,0.067795,0.261915,0.053618,-0.064691,0.961427,0.658472,-0.019825,-0.041828,0.751181,0.429038,-0.028457,-0.024329,0.902511,-0.020059,-0.026172,0.039632,0.177224,-0.321345,0.739352,0.564525,0.293839,0.042616,-0.080165,0.951534,D
-0.642712,-0.109723,0.048077,0.756684,-0.014905,-0.014573,0.039537,-0.009292,0.007056,0.059093,-0.001195,0.000171,0.029114,0.999575,0.150471,0.003230,-0.026321,0.988259,0.008729,0.025887,-0.016494,0.999491,0.111636,-0.062157,0.093062,0.987428,0.581626,0.011789,-0.082518,0.809174,0.466043,-0.043163,0.002251,0.883706,0.001750,-0.010261,0.037315,-0.003523,0.007648,0.060955,0.270866,0.040226,-0.017156,0.961623,0.628395,-0.003676,-0.012790,0.777781,0.392388,-0.016627,-0.078537,0.916290,-0.000012,-0.006437,0.067793,0.261257,0.052749,-0.064461,0.961669,0.665659,-0.020084,-0.041796,0.744814,0.435450,-0.028396,-0.024615,0.899428,-0.020130,-0.026139,0.039622,0.174033,-0.320267,0.739077,0.566486,0.299626,0.042007,-0.080028,0.949766,D
-0.641296,-0.109705,0.041593,0.758271,-0.014953,-0.014551,0.039529,-0.009244,0.007034,0.059100,-0.000742,0.000949,0.029171,0.999574,0.151300,0.003208,-0.026322,0.988132,0.009232,0.025878,-0.016496,0.999486,0.110321,-0.063425,0.093132,0.987488,0.581756,0.011780,-0.082526,0.809080,0.466737,-0.043144,0.002253,0.883340,0.001701,-0.010250,0.037307,-0.003474,0.007637,0.060963,0.271574,0.039139,-0.016928,0.961472,0.621414,-0.003573,-0.012808,0.783370,0.392807,-0.016646,-0.078571,0.916107,-0.000036,-0.006431,0.067789,0.260653,0.051483,-0.064149,0.961922,0.658080,-0.019810,-0.041829,0.751525,0.436419,-0.028387,-0.024659,0.898958,-0.020228,-0.026095,0.039607,0.172005,-0.320677,0.738288,0.567901,0.298904,0.042083,-0.080045,0.949988,D
-0.634821,-0.109630,0.018057,0.764629,-0.014996,-0.014531,0.039523,-0.009201,0.007014,0.059107,-0.000359,0.001672,0.029224,0.999571,0.152239,0.003183,-0.026324,0.987988,0.009796,0.025869,-0.016499,0.999481,0.107167,-0.064840,0.093165,0.987741,0.581138,0.011823,-0.082489,0.809527,0.466874,-0.043140,0.002254,0.883268,0.001658,-0.010240,0.037301,-0.003431,0.007627,0.060969,0.273235,0.038147,-0.016759,0.961044,0.609924,-0.003404,-0.012835,0.792349,0.387727,-0.016423,-0.078168,0.918307,-0.000058,-0.006426,0.067786,0.260016,0.050411,-0.063878,0.962170,0.646311,-0.019386,-0.041872,0.761678,0.434094,-0.028409,-0.024555,0.900085,-0.020314,-0.026055,0.039593,0.170475,-0.321255,0.737539,0.569008,0.296717,0.042313,-0.080097,0.950659,D
-0.625977,-0.107225,-0.012214,0.772338,-0.015020,-0.014520,0.039519,-0.009177,0.007003,0.059111,0.000421,0.001552,0.029239,0.999571,0.148190,0.003292,-0.026318,0.988603,0.009147,0.025880,-0.016496,0.999487,0.111020,-0.065585,0.093322,0.987251,0.580929,0.011838,-0.082477,0.809679,0.467017,-0.043137,0.002254,0.883193,0.001634,-0.010234,0.037297,-0.003407,0.007621,0.060973,0.282988,0.036763,-0.016796,0.958271,0.604299,-0.003322,-0.012847,0.796647,0.383206,-0.016224,-0.077808,0.920237,-0.000070,-0.006424,0.067784,0.260652,0.050072,-0.063842,0.962018,0.635187,-0.018985,-0.041902,0.770988,0.426378,-0.028481,-0.024210,0.903773,-0.020362,-0.026033,0.039586,0.169754,-0.321689,0.737095,0.569553,0.267864,0.045317,-0.080743,0.958997,D
-0.620192,-0.108768,-0.029618,0.776308,-0.015009,-0.014525,0.039521,-0.009187,0.007008,0.059109,0.004788,0.001520,0.029360,0.999556,0.132389,0.003716,-0.026294,0.990842,0.008172,0.025896,-0.016491,0.999495,0.176204,-0.059710,0.094441,0.977992,0.580217,0.011887,-0.082434,0.810192,0.466486,-0.043151,0.002253,0.883473,0.001645,-0.010237,0.037299,-0.003418,0.007624,0.060971,0.309632,0.033445,-0.016894,0.950118,0.557244,-0.002647,-0.012921,0.830244,0.348937,-0.014720,-0.075046,0.934021,-0.000064,-0.006425,0.067785,0.286206,0.047636,-0.064770,0.954789,0.609358,-0.018058,-0.041939,0.791579,0.414321,-0.028590,-0.023670,0.909374,-0.020340,-0.026043,0.039589,0.170569,-0.321898,0.737211,0.569042,0.240924,0.048062,-0.081275,0.965940,D
-0.615415,-0.115729,-0.043481,0.778448,-0.014958,-0.014549,0.039529,-0.009239,0.007032,0.059101,0.005483,0.001248,0.029365,0.999553,0.121626,0.004004,-0.026274,0.992220,0.006939,0.025917,-0.016485,0.999504,0.207107,-0.056861,0.094877,0.972045,0.575562,0.012210,-0.082155,0.813529,0.462052,-0.043268,0.002239,0.885794,0.001696,-0.010249,0.037307,-0.003469,0.007636,0.060964,0.323575,0.029972,-0.016369,0.945586,0.517861,-0.002095,-0.012950,0.855364,0.329514,-0.013868,-0.073451,0.941187,-0.000039,-0.006431,0.067788,0.299266,0.045234,-0.064918,0.950884,0.566953,-0.016545,-0.041903,0.822517,0.396412,-0.028740,-0.022867,0.917338,-0.020237,-0.026091,0.039605,0.172834,-0.321563,0.738030,0.567483,0.236212,0.048536,-0.081361,0.967072,D
-0.611988,-0.121199,-0.058936,0.779299,-0.014886,-0.014582,0.039540,-0.009311,0.007065,0.059090,0.006109,0.000617,0.029352,0.999550,0.116071,0.004153,-0.026263,0.992885,0.005064,0.025948,-0.016476,0.999515,0.241793,-0.053191,0.095208,0.964180,0.564404,0.012976,-0.081479,0.821365,0.446665,-0.043665,0.002192,0.893632,0.001769,-0.010265,0.037318,-0.003542,0.007652,0.060953,0.334242,0.027646,-0.015999,0.941946,0.486300,-0.001660,-0.012953,0.873694,0.304421,-0.012768,-0.071363,0.949775,-0.000002,-0.006439,0.067794,0.327608,0.041556,-0.065517,0.941623,0.541843,-0.015654,-0.041830,0.839292,0.379327,-0.028872,-0.022099,0.924548,-0.020092,-0.026157,0.039627,0.175994,-0.321059,0.739177,0.565301,0.221574,0.049999,-0.081616,0.970435,D
-0.610451,-0.123945,-0.071038,0.779064,-0.014875,-0.014586,0.039541,-0.009321,0.007069,0.059088,0.005768,0.000194,0.029320,0.999553,0.115784,0.004160,-0.026262,0.992918,0.004121,0.025963,-0.016472,0.999519,0.275841,-0.049098,0.095324,0.955204,0.556983,0.013481,-0.081025,0.826452,0.434952,-0.043957,0.002155,0.899378,0.001779,-0.010268,0.037319,-0.003552,0.007655,0.060951,0.344311,0.026968,-0.016085,0.938330,0.470599,-0.001446,-0.012948,0.882251,0.288287,-0.012060,-0.070003,0.954906,0.000003,-0.006440,0.067795,0.357063,0.038932,-0.066385,0.930905,0.529063,-0.015201,-0.041779,0.847417,0.365826,-0.028968,-0.021491,0.929984,-0.020072,-0.026166,0.039630,0.177123,-0.321544,0.739215,0.564623,0.210863,0.051058,-0.081791,0.972749,D
-0.609218,-0.125036,-0.079288,0.779059,-0.014880,-0.014584,0.039540,-0.009317,0.007067,0.059089,0.002542,0.000213,0.029226,0.999570,0.115849,0.004159,-0.026262,0.992911,0.003444,0.025975,-0.016468,0.999521,0.306955,-0.045019,0.095235,0.945877,0.553503,0.013716,-0.080811,0.828804,0.427623,-0.044134,0.002133,0.902877,0.001774,-0.010266,0.037319,-0.003547,0.007654,0.060952,0.355610,0.026882,-0.016392,0.934104,0.465450,-0.001377,-0.012946,0.884978,0.276481,-0.011543,-0.068999,0.958470,0.000000,-0.006440,0.067794,0.380878,0.037103,-0.067146,0.921437,0.519731,-0.014871,-0.041736,0.853180,0.354461,-0.029044,-0.020979,0.934384,-0.020081,-0.026162,0.039629,0.177536,-0.322079,0.739031,0.564429,0.203863,0.051746,-0.081899,0.974195,D
-0.596065,-0.141921,-0.123007,0.780663,-0.014871,-0.014588,0.039542,-0.009326,0.007071,0.059088,-0.015852,-0.000047,0.028670,0.999463,0.116138,0.004151,-0.026263,0.992877,0.003261,0.025978,-0.016468,0.999522,0.306331,-0.044756,0.095138,0.946101,0.544918,0.014292,-0.080279,0.834515,0.416042,-0.044408,0.002097,0.908258,0.001783,-0.010268,0.037320,-0.003556,0.007656,0.060950,0.356369,0.027399,-0.016586,0.933796,0.464869,-0.001369,-0.012945,0.885284,0.275023,-0.011479,-0.068875,0.958899,0.000005,-0.006441,0.067795,0.384624,0.036734,-0.067234,0.919888,0.504540,-0.014335,-0.041656,0.862264,0.339619,-0.029137,-0.020308,0.939893,-0.020063,-0.026170,0.039632,0.177678,-0.321819,0.739212,0.564294,0.203401,0.051792,-0.081906,0.974288,D
-0.589514,-0.157451,-0.146802,0.778545,-0.014860,-0.014593,0.039543,-0.009337,0.007076,0.059086,-0.016412,-0.000763,0.028601,0.999456,0.118134,0.004098,-0.026267,0.992642,0.003197,0.025979,-0.016467,0.999522,0.305351,-0.044270,0.094966,0.946458,0.520660,0.015892,-0.078749,0.849976,0.389835,-0.044994,0.002015,0.919783,0.001794,-0.010271,0.037322,-0.003567,0.007658,0.060949,0.356273,0.028437,-0.016928,0.933796,0.461617,-0.001325,-0.012944,0.886984,0.259192,-0.010785,-0.067517,0.963403,0.000010,-0.006442,0.067796,0.385347,0.037059,-0.067394,0.919561,0.483174,-0.013583,-0.041523,0.874434,0.318121,-0.029257,-0.019334,0.947402,-0.020041,-0.026180,0.039635,0.177247,-0.321001,0.739548,0.564456,0.203894,0.051743,-0.081898,0.974188,D
-0.582467,-0.168503,-0.163500,0.778208,-0.014845,-0.014600,0.039546,-0.009352,0.007083,0.059084,-0.025102,-0.003083,0.028153,0.999284,0.118935,0.004076,-0.026269,0.992546,0.002874,0.025984,-0.016466,0.999523,0.305088,-0.043513,0.094740,0.946600,0.497642,0.017372,-0.077263,0.863760,0.355969,-0.045688,0.001908,0.933378,0.001810,-0.010274,0.037324,-0.003583,0.007662,0.060946,0.355780,0.029414,-0.017236,0.933948,0.446865,-0.001126,-0.012933,0.894507,0.239045,-0.009902,-0.065772,0.968728,0.000018,-0.006444,0.067797,0.391625,0.036921,-0.067720,0.916886,0.470121,-0.013125,-0.041431,0.881532,0.298517,-0.029352,-0.018444,0.953775,-0.020010,-0.026194,0.039639,0.175682,-0.319067,0.740192,0.565197,0.203878,0.051745,-0.081899,0.974191,D
-0.576856,-0.175199,-0.177363,0.777872,-0.014831,-0.014606,0.039548,-0.009365,0.007089,0.059082,-0.030298,-0.005449,0.027780,0.999140,0.119601,0.004058,-0.026270,0.992466,0.002456,0.025991,-0.016464,0.999524,0.305197,-0.042600,0.094481,0.946633,0.485809,0.018119,-0.076486,0.870524,0.339218,-0.046005,0.001855,0.939580,0.001823,-0.010277,0.037326,-0.003596,0.007665,0.060945,0.356054,0.030439,-0.017586,0.933804,0.439413,-0.001026,-0.012927,0.898191,0.228076,-0.009422,-0.064813,0.971438,0.000025,-0.006445,0.067798,0.402344,0.036554,-0.068234,0.912210,0.458190,-0.012706,-0.041339,0.887801,0.285030,-0.029410,-0.017831,0.957901,-0.019984,-0.026206,0.039643,0.174326,-0.317401,0.740743,0.565833,0.204221,0.051711,-0.081893,0.974122,D
-0.574857,-0.179429,-0.183716,0.776913,-0.014822,-0.014611,0.039549,-0.009375,0.007093,0.059080,-0.030345,-0.005469,0.027777,0.999139,0.120076,0.004046,-0.026271,0.992409,0.001776,0.026002,-0.016460,0.999525,0.305262,-0.040494,0.093876,0.946764,0.479205,0.018532,-0.076049,0.874206,0.331972,-0.046138,0.001831,0.942159,0.001833,-0.010280,0.037327,-0.003606,0.007667,0.060943,0.358924,0.031630,-0.018083,0.932655,0.438565,-0.001015,-0.012926,0.898606,0.223840,-0.009236,-0.064441,0.972449,0.000030,-0.006446,0.067799,0.408444,0.036812,-0.068713,0.909449,0.448002,-0.012349,-0.041256,0.892995,0.277289,-0.029441,-0.017478,0.960177,-0.019964,-0.026214,0.039646,0.174368,-0.317024,0.740963,0.565744,0.204875,0.051647,-0.081883,0.973989,D
-0.574701,-0.184828,-0.186442,0.775111,-0.014813,-0.014615,0.039550,-0.009384,0.007097,0.059079,-0.029733,-0.004912,0.027846,0.999158,0.120489,0.004035,-0.026272,0.992359,0.000962,0.026016,-0.016456,0.999526,0.305276,-0.036406,0.092693,0.947043,0.471242,0.019026,-0.075519,0.878559,0.327849,-0.046212,0.001818,0.943598,0.001841,-0.010282,0.037329,-0.003615,0.007669,0.060942,0.363826,0.033865,-0.019021,0.930657,0.437736,-0.001004,-0.012925,0.899010,0.220249,-0.009079,-0.064125,0.973291,0.000034,-0.006447,0.067799,0.409248,0.037711,-0.069116,0.909020,0.435931,-0.011927,-0.041150,0.898960,0.269490,-0.029470,-0.017123,0.962400,-0.019947,-0.026222,0.039649,0.174251,-0.316553,0.741192,0.565744,0.205306,0.051605,-0.081877,0.973901,D
-0.575378,-0.188790,-0.188871,0.773063,-0.014815,-0.014614,0.039550,-0.009382,0.007096,0.059080,-0.028887,-0.004915,0.027874,0.999182,0.120217,0.004042,-0.026271,0.992392,0.000512,0.026023,-0.016454,0.999526,0.305623,-0.035561,0.092456,0.946986,0.470700,0.019060,-0.075483,0.878852,0.327378,-0.046220,0.001817,0.943761,0.001839,-0.010281,0.037328,-0.003613,0.007668,0.060942,0.371113,0.034787,-0.019627,0.927728,0.437263,-0.000998,-0.012925,0.899240,0.219637,-0.009052,-0.064072,0.973433,0.000033,-0.006447,0.067799,0.409992,0.038394,-0.069432,0.908632,0.435478,-0.011911,-0.041146,0.899180,0.269093,-0.029471,-0.017105,0.962511,-0.019951,-0.026220,0.039648,0.174625,-0.316947,0.741076,0.565559,0.208046,0.051336,-0.081835,0.973337,D
-0.572930,-0.199750,-0.202169,0.768752,-0.014811,-0.014615,0.039551,-0.009386,0.007098,0.059079,-0.027717,-0.004864,0.027918,0.999214,0.119779,0.004054,-0.026270,0.992445,-0.000127,0.026034,-0.016451,0.999526,0.306102,-0.034882,0.092269,0.946875,0.471015,0.019040,-0.075504,0.878682,0.328065,-0.046208,0.001819,0.943523,0.001843,-0.010282,0.037329,-0.003617,0.007669,0.060941,0.372036,0.036037,-0.020103,0.927301,0.437766,-0.001004,-0.012925,0.898996,0.219885,-0.009063,-0.064093,0.973376,0.000035,-0.006447,0.067800,0.410163,0.039278,-0.069790,0.908490,0.435808,-0.011923,-0.041149,0.899019,0.269327,-0.029471,-0.017115,0.962446,-0.019943,-0.026224,0.039649,0.174881,-0.316990,0.741123,0.565395,0.208979,0.051244,-0.081820,0.973143,D
-0.571972,-0.209464,-0.211844,0.764262,-0.014813,-0.014614,0.039550,-0.009384,0.007097,0.059079,-0.026082,-0.004096,0.028037,0.999258,0.119391,0.004064,-0.026270,0.992492,-0.000772,0.026044,-0.016448,0.999525,0.306689,-0.034119,0.092060,0.946733,0.471739,0.018995,-0.075552,0.878290,0.332645,-0.046125,0.001834,0.941922,0.001841,-0.010282,0.037328,-0.003615,0.007669,0.060942,0.373460,0.037342,-0.020623,0.926665,0.438413,-0.001013,-0.012926,0.898680,0.220355,-0.009084,-0.064135,0.973267,0.000034,-0.006447,0.067799,0.410307,0.040292,-0.070198,0.908348,0.438036,-0.012001,-0.041169,0.897934,0.270837,-0.029465,-0.017184,0.962021,-0.019947,-0.026222,0.039649,0.175037,-0.317199,0.741049,0.565325,0.209976,0.051146,-0.081804,0.972935,D
-0.572486,-0.217054,-0.217672,0.760110,-0.014821,-0.014611,0.039549,-0.009375,0.007094,0.059081,-0.019872,-0.000588,0.028512,0.999396,0.118652,0.004084,-0.026268,0.992580,-0.001461,0.026055,-0.016445,0.999524,0.339744,-0.029357,0.091279,0.935618,0.519807,0.015947,-0.078694,0.850502,0.405489,-0.044649,0.002064,0.913007,0.001833,-0.010280,0.037327,-0.003606,0.007667,0.060943,0.375305,0.038146,-0.020989,0.925878,0.438913,-0.001020,-0.012926,0.898436,0.230373,-0.009523,-0.065014,0.970882,0.000030,-0.006446,0.067799,0.410919,0.041584,-0.070748,0.907971,0.500644,-0.014198,-0.041634,0.864535,0.332740,-0.029177,-0.019997,0.942355,-0.019964,-0.026215,0.039646,0.174875,-0.317425,0.740880,0.565470,0.213815,0.050767,-0.081744,0.972123,D
-0.573105,-0.223323,-0.222738,0.756350,-0.014833,-0.014605,0.039547,-0.009364,0.007088,0.059082,-0.007137,0.001745,0.029040,0.999551,0.111260,0.004281,-0.026252,0.993435,-0.002355,0.026070,-0.016440,0.999522,0.398204,-0.016437,0.087669,0.912950,0.565037,0.012933,-0.081518,0.820927,0.456617,-0.043410,0.002222,0.888601,0.001821,-0.010277,0.037326,-0.003594,0.007664,0.060945,0.376343,0.040161,-0.021754,0.925354,0.443926,-0.001087,-0.012931,0.895970,0.255859,-0.010639,-0.067230,0.964315,0.000024,-0.006445,0.067798,0.422691,0.044552,-0.072789,0.902247,0.551194,-0.015985,-0.041861,0.833173,0.384924,-0.028829,-0.022351,0.922227,-0.019988,-0.026204,0.039643,0.174559,-0.317670,0.740658,0.565721,0.218068,0.050347,-0.081674,0.971206,D
-0.573982,-0.227681,-0.225996,0.753414,-0.014851,-0.014598,0.039545,-0.009346,0.007080,0.059085,0.004272,0.003504,0.029449,0.999551,0.100953,0.004555,-0.026227,0.994535,-0.003487,0.026089,-0.016435,0.999519,0.436244,-0.004202,0.082919,0.895990,0.595630,0.010806,-0.083347,0.798850,0.490054,-0.042503,0.002325,0.870652,0.001803,-0.010273,0.037323,-0.003577,0.007660,0.060947,0.377351,0.044174,-0.023238,0.924724,0.453601,-0.001217,-0.012938,0.891110,0.276656,-0.011550,-0.069014,0.958418,0.000015,-0.006443,0.067797,0.437140,0.048411,-0.075545,0.894907,0.583568,-0.017137,-0.041931,0.810800,0.420385,-0.028536,-0.023942,0.906581,-0.020023,-0.026188,0.039638,0.174271,-0.318175,0.740299,0.565996,0.220493,0.050106,-0.081634,0.970674,D
-0.567339,-0.241520,-0.242997,0.748830,-0.014866,-0.014591,0.039542,-0.009330,0.007073,0.059087,0.005192,0.016585,0.030134,0.999395,0.100129,0.004577,-0.026225,0.994618,-0.004348,0.026103,-0.016430,0.999515,0.475344,0.006224,0.078134,0.876301,0.597154,0.010699,-0.083436,0.797704,0.499075,-0.042244,0.002352,0.865526,0.001788,-0.010270,0.037321,-0.003561,0.007657,0.060950,0.378258,0.049131,-0.025065,0.924056,0.476845,-0.001531,-0.012951,0.878891,0.300112,-0.012579,-0.071001,0.951175,0.000007,-0.006441,0.067795,0.453768,0.049283,-0.077351,0.886387,0.614567,-0.018245,-0.041935,0.787538,0.442262,-0.028330,-0.024919,0.896092,-0.020054,-0.026174,0.039633,0.173735,-0.318399,0.740027,0.566390,0.222599,0.049897,-0.081599,0.970207,D
-0.559193,-0.260022,-0.266184,0.740836,-0.014879,-0.014585,0.039540,-0.009318,0.007068,0.059089,0.005948,0.018374,0.030231,0.999356,0.093706,0.004748,-0.026208,0.995244,-0.005815,0.026127,-0.016423,0.999507,0.504212,0.010463,0.075994,0.860166,0.598245,0.010621,-0.083500,0.796880,0.499374,-0.042235,0.002353,0.865353,0.001775,-0.010267,0.037319,-0.003548,0.007654,0.060952,0.379327,0.049996,-0.025439,0.923561,0.477549,-0.001541,-0.012951,0.878509,0.300964,-0.012616,-0.071072,0.950900,0.000001,-0.006440,0.067794,0.484713,0.047368,-0.079249,0.869787,0.620948,-0.018474,-0.041928,0.782511,0.442683,-0.028326,-0.024938,0.895884,-0.020080,-0.026162,0.039629,0.173478,-0.318735,0.739771,0.566616,0.225698,0.049588,-0.081546,0.969511,D
-0.541520,-0.272523,-0.299492,0.736744,-0.014877,-0.014586,0.039541,-0.009320,0.007069,0.059089,0.006539,0.018056,0.030223,0.999359,0.090731,0.004827,-0.026199,0.995519,-0.007713,0.026157,-0.016413,0.999493,0.520834,0.013169,0.074532,0.850296,0.597833,0.010650,-0.083476,0.797191,0.497960,-0.042276,0.002349,0.866166,0.001777,-0.010267,0.037319,-0.003550,0.007654,0.060951,0.379620,0.050789,-0.025743,0.923389,0.477300,-0.001537,-0.012951,0.878644,0.300952,-0.012616,-0.071071,0.950904,0.000002,-0.006440,0.067795,0.499939,0.046728,-0.080366,0.861057,0.620983,-0.018475,-0.041928,0.782484,0.441688,-0.028336,-0.024894,0.896375,-0.020075,-0.026164,0.039630,0.173100,-0.318333,0.739889,0.566803,0.229410,0.049218,-0.081482,0.968664,D
